Post_id,Label,Post
1465,1,&#8220;NeiAllure: &amp; you should feel disrespected if a bitch try to suck you up with dry lips. &#128128;&#128128;&#8221;
1466,1,&#8220;Nelly_Flexin: Y'all bitches switch a roo niggas !!!&#8221;&#128064;&#128064; who the hell
1467,0,&#8220;NiHao_Rocky Who is she? RT DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper
1468,0,&#8220;NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga
1469,1,&#8220;NiggaImTatted: Having 0 bitches really the wave&#8221;shaq you got all the hoes
1470,1,&#8220;NiggaImTatted: Niggas want a good girl but still wanna fuck with hoes but that ain't gone work. Gotta pick one&#8221;&#128514;&#128514;&#128514; boy stfu
1471,1,&#8220;NigggaPino: Splash onna bitch Wednesday tomorrow&#8221;
1472,1,&#8220;NikeDownLuis15: vintage_monroe_ them Damn brownies&#8221;I swear lmao
1473,1,"&#8220;NoChillPaz: Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...
Me : And somebody's bitch too&#8221;"
1474,0,"&#8220;NoChillPaz: White kids favorite activities
1. Calling people ""niggers"" on Xbox
2.fucking their pet
3. Shooting up their school&#8221;"
1475,1,&#8220;NoGovy: Smh bitches are such haters !!! How dare they do this to her #blackgirls #jealousy http://t.co/i2nnm1Z1&#8221; YOOO LOOOL
1476,1,&#8220;NoRapist: Throwing lamps at bitches who need to lighten up.&#8221; True dat
1477,1,&#8220;NoRapist: Using y = mx + b to measure the slope of that ass girl.&#8221; mckinley719
1478,1,&#8220;NoRapist: on my way to fuck ur bitch http://t.co/SgVBBrwOg2&#8221; mckinley719
1479,1,&#8220;NoRapist: on my way to fuck ur bitch http://t.co/ZUVwCcn0IV&#8221; mckinley719
1480,1,&#8220;NotGrimey &#8220;BobbyBudnic My brother a faggot&#8221;&#8221;smh
1481,1,&#8220;NotGrimey Dnt blame niggas when a female see ya hoe ass ways. Go listen to some JT Money fruitcake&#8221;
1482,2,&#8220;OGBEARD: Some of y'all bios are trash.&#8221; Mine pretty good
1483,1,"&#8220;OGeezLouise: Bout time 
 RT JoeBudden: Some of these chicks don&#8217;t want a man, they just want support.&#8221; Tell that bitch to get a bra"
1484,1,&#8220;Officialzyon777: When the pussy stank http://t.co/D6iRWMInqo&#8221;
1485,1,&#8220;OhShitItsRandy: Remember this bro? &#128514; BrianLovesAss_ http://t.co/RAurUW7mY6&#8221;niggah don't show people this &#128514;&#128514;&#128557;&#128567;
1486,1,&#8220;OhThatsLee Uhoh you got the hoes lol RT verbally_abrupt: Y'all I found this letter on my car. http://t.co/lu58HimXxS&#8221; Naaah
1487,1,"&#8220;OhhNickHarmon: If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;"
1488,1,"&#8220;OnStar: #Mondays are a whole lot better when you're driving a vehicle http://t.co/LIixxMzNdZ&#8221;

""That white pussy uhhh get ya"""
1489,1,&#8220;OpTic_NaDeSHoT: No longer a side bitch ProSyndicate http://t.co/qWcUNa7vcV&#8221; Zneezy2Good &#128514;&#128557;
1490,1,&#8220;OsmanMasabah: Spitting on people just shows you weren't raised right. In another words it's a bitch nigga trait.&#8221; VictorSmith90
1491,1,&#8220;PRAYINGFORHEAD: spongebob out here beating bitches up http://t.co/eWIHBSQEk8&#8221;based_shinigami
1492,1,&#8220;PaigeHardesty: A relationship is only made for two.. but some bitches don't know how to count.&#8221;amen to that!
1493,1,"&#8220;Papi_sez: Why is everyone who thinks you're an unfunny pandering jizzbag automatically a troll? thatUPSdude&#8221;

And he hate colored folk"
1494,1,"&#8220;PharaohJas: ""Darkskin Girls Ugly"" &#127383;&#127378; http://t.co/DYeAY2t5AA&#8221;flawless ass bitch"
1495,2,"&#8220;PlMPCESS: In the fashion world ""urban"" means ""stolen from black people"" its ghetto on us, and urban on them haha http://t.co/S0XWGfLJ9C&#8221; &#128588;"
1496,1,"&#8220;PoeticallyLucky: It's like when a bitch gotta pretty pussy but it's loose .&#8221;

#witchcraft"
1497,1,&#8220;PostBadBitches: http://t.co/adhJnGzVPg&#8221;these the white girls u should holla at but Nooooo brothas go for the ugliest bad built hoes ever
1498,1,&#8220;PostBadBitches: http://t.co/rPo0QUumBm&#8221; how young is this hoe with a m&amp;m pillow
1499,2,"&#8220;PrayForJack I survived swine flu, bird flu, west nile and the Bloomberg administration. I'll be fine&#8221;the abortion survival. Cant 4get that"
1500,1,&#8220;PrettyxEyes: FYI http://t.co/R9JUoT4bGQ&#8221; my favorite type of bitches.
1501,2,&#8220;PubesOnFleeK: My tweets trash&#8221;
1502,1,&#8220;PutYa_Han_OnIt: &#8220;Tweets_NOchill: Small titty bitches pierced nipples look like staples.&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;lmao
1503,1,&#8220;QuaTheGreat: Ready blow this bitch down &#128293; http://t.co/Y89Oj5Yh9M&#8221;Bring me 3 rellos
1504,1,&#8220;Queendev_: what_evaittakes I couldn't find anything to hold my hair up let alone put a pony in&#8221;no bitch I said post a busted pic&#128557;
1505,2,&#8220;Queendev_: My leave out is trash &#128552;&#8221;&#128557;&#128557;&#128557; u sick
1506,1,&#8220;Quis_2TurntUp: &#8220;1017_Sqquad: Iont got no type&#8221;bad bitches is the only thing that I like &#128111;&#128131;&#128131;&#8221;aye I'm just living life
1507,2,&#8220;RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu
1508,1,&#8220;RamzyJay: I try to keep all my bitches on lay away&#8221; same way I feel
1509,1,&#8220;RawrItsTaraa: Trust these bitches ? Nah&#8221;
1510,1,&#8220;RedHeadRay_: Is it wrong if I get on this bitch and started talking shit &#128514;?&#8221;yes!
1511,1,&#8220;RegularAssRon: Ain't nothing better in life than meeting a hoe with a full time job&#8221;don't let her have her own benefits nigga what
1512,1,&#8220;Rell1Hundo: what_evaittakes Boney as shit right &#128514;&#8221;I seen em walking down the street Ctfu I was in the crib tho! He a lucky nig.
1513,1,&#8220;ResiDimples: I heard thigh gaps is a way of telling if a bitch pussy is loose.&#8221; What?? http://t.co/OSjVJZJXCg
1514,1,"&#8220;ResiDinero: ""jenny_dalli: ResiDinero I threw them hoes away"" you also just threw yo life away&#8221;bruhhh &#128557;&#128557;&#128514;&#128514;&#128514;"
1515,1,&#8220;ResiDinero: TonyJetsFoo lol haha&#8221; hahahahahahahahahaahah deez nuts bitch
1516,1,&#8220;ResiDinero: Hate driving in the rain. -_-&#8221; you can drive deez nuts in your botch mouth hoe
1517,1,&#8220;RetroSpidey: Your opinion is irrelevant because you&#8217;re a cunt.&#8221; SumoRerun
1518,1,"&#8220;RevDennisMiller: True nothing shuts up libdog bitches who like to bark at anything Punt_Cuncher&#8221;
THAT'S CALLED...PREACHING THE TRUTH!"
1520,1,&#8220;RightInher_pssy: Fuck her right in the pussy https://t.co/3yW7mHLRhu&#8221; I wish this dude was my grandpa&#128514;
1521,1,&#8220;RihannaGlFS: When you see the bitch that been talking smack about you in the playground http://t.co/ePdGXMzKSr&#8221;
1522,1,&#8220;RileyyBryn: &#8220;devon_sheaa: I just want panda express&#8221; panera**&#8221; big booty hoe*** &#128514;&#128514;&#128514;&#128514;
1523,1,&#8220;RoJustDGAF Aren't they all tho bro? RT landoup: I hate a nosey bitch....&#8221;some more than others
1524,1,"&#8220;RonStackin: i got money , guns , gold , bitches nd stacks nigga fuck this net beef have my shooters get at niggas&#8221; a Bring dat Friday den"
1525,1,&#8220;RspectMy_Pretty: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin
1526,1,&#8220;RudeBoi_Drew: I'm finna eat some pussy&#8221; lmao
1527,2,&#8220;RudeNation21: When girls take my snap backs and beanies lol&#128169; that's 35 dollars a hat and 40 for the AX beanieS &#128530;&#8221;I don't let them take it
1528,1,&#8220;RudePost: A new breed of white girl... https://t.co/0Zsu3zQiXD&#8221; she slammed that bitch &#128527;&#128514;
1529,1,&#8220;Runyacheckup: &#8220;Shane_A1: A Bitch Couldn't pay me to get dem pregnant again &#128588;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;fr fam ion see how niccas out here poppin kids out
1530,1,&#8220;RyeOrDie: Niggas want pussy. I ain't giving any out. Here is where lies our dilemma.&#8221; That's cool
1531,1,&#8220;RylannWilliams: Woodchuck20 ravenkiann Hahahaha do it bitch! Make her fall in love &#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#8221; should I? &#128514;
1532,1,"&#8220;RylannWilliams: If she buys you a tattoo, wife that girl&#128521;&#128540;&#128527;&#8221; &#128514; this bitch"
1533,1,&#8220;SAADTHESAV: bitches saying ray rice got what he deserved but just a month ago wanted this man free &#128056;&#9749;&#65039; http://t.co/VFN1iS7Wx3&#8221;smh&#128514;&#128514;&#128514;
1534,1,"&#8220;SALUTEmyRainbow: &#8220;thatkiduriah: bitches be like, messy bun. http://t.co/JfFXnwV1DI&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; &#128072;&#128072;&#128072;&#128553;&#128514;&#128514;&#128553;&#128079;&#128557;"
1535,1,&#8220;SAVINGNOHOES: When she ask how imma eat her pussy https://t.co/6wVjrC3m1Q&#8221;&#128128;
1536,1,&#8220;SEM25LIVE Girl you eat mo pussy than me girl you shoulda been a nigga&#8221; that's that jam
1537,1,&#8220;SEM25LIVE Leave all the bitchin to bitches&#8221;
1538,1,&#8220;SMITHAAAAAA: &#8220;Tats_NSnapbacks: Last night was well.. Fun lmao&#8221; you got some pussy didn't ya Vern&#8221; unfortunately no lol
1539,1,&#8220;S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!
1541,1,&#8220;Sair____: you lucky ashit if you got the shawty you want .. &#128527;&#128175;&#8221; a niggah just tryna keep her
1542,1,&#8220;Sam_James3: khalilreed aknadnrye don't get on bro http://t.co/qjJvynwQiO&#8221; when bae textin another nigger
1543,2,&#8220;SarabiaErik: I just accidentally ate a pot brownie. I guess there goes my pledge of being drug free for life . lolz .&#8221; Lmao #College
1544,1,&#8220;SexReIationship: Who else thinks lip biting is fucking sexy?&#8221;MaiaPapayyya_ until that bitch bite too hard put a hoe out once for that
1545,1,&#8220;Sexmatical: these the kids that call you nigger on xbox http://t.co/wGvCepONH8&#8221;
1546,2,&#8220;SexualMedic: How I feel when I'm throwing trash away... http://t.co/qQ94N1rD5N&#8221; everyday in school.
1547,1,&#8220;Sexualgif: when he makes u his WCW &amp; his hoes favorite it https://t.co/iND1vON4JH&#8221; &#128520;&#128520;&#128520;&#128514;&#128514;
1548,1,&#8220;SexyUnderHere: Females that know they are hoes really the coolest chicks....all sex asides&#8221;lmao
1549,1,&#8220;SeymourBlanco: They game is over fuck yall bitches &amp; yall attitudes &#128514;&#128514;&#128514;&#128557;&#128557; http://t.co/rLrnYbfedT&#8221;&#128557;&#128557;
1550,1,&#8220;SheSoViciouzz: It might be RT WarWith1Gun: Some of y'all females pussy wet cause he cried&#8221; smh
1551,4,Pathetic product from amazon.too much heating with phone and low grade performance.don't buy it.
1552,4,Not working properly navigation button problemKeyboard opening problem
1553,3,Low price best mobile i like it
1554,4,Worst product I have received ever from AMAZON. It is a completely defective. Accessing data/internet is a nightmare. Don't buy this product. It is pathetic that AMAZON did not allow me to return this product giving some absurd excuses. NEVER BUY THIS PRODUCT
1556,4,Very bad experience
1557,3,Its an amazing experience with lenevo K8 note...No camera problemNo heating problemNo charging problemGood sound.. good call quality.. good picture quality
1559,4,After oreo update this mobile perfomance is really bad means no one can even imagine how bad it is workinv and lenovo is still not taking action. I am repenting after update
1560,4,the battery issue is the biggest corn and its lags most of the time i am not happy with this product.
1561,3,Nice phoneGreat speed
1562,4,Fantastic mobile.Pros* Fantastic display* Front and rear (33 MP) camera excellent*Stock Android provide no extra bugging* processor Speed good* Scratch proof screen.Cons* Lenovo update does not works properly. Recently updated with Android 8.4 now onwards mobile heated up and battery drains in just 2 hours of use without using call and 4g data. Really sucks* Mobile slightly heated up while gaming and long usage of data* Rear camera (5MP) is the worst.* Battery back about 8 hours* No 4K display so sometimes video quality poor.
1563,3,Very nice phone. Picture quality is awesome. Sound is very clear and best for music. Once charged battery remains charged for 2 days. Ilove this phone.
1564,4,In description it mention for two turbo charger but I got only one charger.
1565,4,No call recorder in this phone nor any other app of call recorder is performing in this phone.Lenovo K3 Note was having inbuild call recorder please upgrade software with call recorder.Else this phone is good.
1566,3,Probably the best at it's price....
1567,4,Camera is not working properly phone is losing battery very fast and Heating when playing games
1568,4,Total Waste of Money. wrost product. wrost camera quality. Fake 4444 mah battery. device is too heat during charging & net using. Total battery drain within 4 to 5 hours.
1569,4,worst phone getting heat like anything and battery performance is worst.
1570,4,Not worth. Many better options available in same price band. Model not supported by Airtel For 4G APN.
1571,4,I am not able to download invoice copy
1572,4,Phone is very good but camera is average not as I expected
1573,4,Very fast heating phone. Just installed app using wifi for 2 hrs get heat. We can prepare omlet in that heat. Heat o heat. Otherwise well and good compare to other phones. Please ask to give another software update for this heating issue. Fear if it ll burst in this heat.
1574,3,Nice with 4444 mh but camera quality of dslr mode is not so good but all configuration is well .... Good
1575,4,Quite disappointed with the product. Hence returned as there were many flaws in the handset. Hope Lenovo rectifies them.
1576,3,Amazing camera excellent pixel
1577,4,"This phone is not good condition..Its take a very long time to full it's battery like 6 to 7 hours, Turbo charger is not working..Battery backup is not good...It's heating a lot... Over heat..."
1578,3,"Good battery life, nic look"
1579,3,Very nice phone
1580,4,Worst waste of money totaly
1581,4,"worst product got a defective piece, even the replacement piece was defective."
1582,3,"Good product, camera quality and sound quality is quite good. Overall the product is value for money in this range. I have purchased 2 nos."
1583,4,Battery back-up is very very poor..
1584,1,"&#8220;TeeNaaasty: Half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http://t.co/YyFCNfqZPc"
1585,1,&#8220;Terren_Janay: Nobody wants to be with a bum&#8221; except bum bitches
1586,1,&#8220;ThaRealLilWang: Ur ex girlfriend is a slut&#8221; fr f dat hoe
1587,1,&#8220;ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping&#8221;&#128514;
1588,1,"&#8220;ThatDamnTwerk1 ""When you gonna take me out?"" RT DrTruth247: Some hoes not gonna let you come over until you spend money on them&#8221;listen"
1589,1,&#8220;ThatDamnTwerk1 Beef is when a bitch titties looking like they sleep... RT laidback_813: What's beef...&#8221; http://t.co/P2lR0nko6o
1590,1,&#8220;ThatIrvNation: Today was a long practice&#8221; bitch no it wasn't &#128529;
1591,1,"&#8220;Thatindianbruh: Food &gt; Pussy 

but pussy = Food 

so food &#8805; pussy.&#8221; http://t.co/ZJ3zyduxkO"
1592,1,&#8220;TheDevonClarke: I swear if I see any snow tomorrow.... http://t.co/uesygaQLhx&#8221; bruhh you sound like a basic white bitch
1593,1,"&#8220;TheDukeKnight: Typical hoe costumes:
1. Cat
2. Nurse
3. Bunny
4. Police officer
5. Themselves&#8221;&#128129;"
1594,1,"&#8220;TheFatAmy: Uh excuse me bitch, you don't need to shout.&#8221; LauraSimpson19 jdjohnson7"
1595,2,&#8220;TheFunnyVine: Red Neck Ice Bucket Challenge &#128514; https://t.co/cAgp3nIofd&#8221; he must be from the SIP. #redneck
1596,1,&#8220;TheManOnCampus: &#8220;VSamone: 5HAWTYYY smoking skating twerking&#8221;I'm innat hoe&#8221;yas
1597,1,&#8220;TheRealMFast: I hate this shit like why y'all bitches think that's cute? http://t.co/UXSzeXGUjU&#8221;&lt;total clothing violation
1598,1,&#8220;TheRealTenski: Miss you Ex&#8221; pussy
1599,1,&#8220;TheRealTootie: I smoke like 20 backwoods a day&#8221; cop dem bitches by da box woe http://t.co/lDr5s3kpng
1600,2,&#8220;TheSportsDiva23: Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta
1601,1,&#8220;ThequeenTommy: savanigga already going http://t.co/41fpnfeovb&#8221; how I look at side hoes when daddy walk in the room.
1603,1,"&#8220;TinnyTimm: &#9994;&#128558; u r gey af. But you're my boy I'm glad I'm close with you. You dumb bitch&#8221; how guys say ""I love you"" &#128527;"
1604,1,&#8220;Tinypinkisboss: can't stand a playin ass nigga&#9995;&#8221;bitch*
1605,2,&#8220;Tom_2Times: Making weed brownies tonight&#8221; goin slide me a batch relo
1606,1,&#8220;TooEffinCool The hoes love... #oomf &#128527; lol&#8221;
1607,1,&#8220;ToriJBerman: Lover http://t.co/pJphVGW4F2&#8221;my old bitch &#128514;
1608,1,&#8220;ToriJBerman: Shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet
1609,1,&#8220;Traceydee98: I want pussy for dinner&#8221;
1610,1,&#8220;TrapFuhrer: When her nudes trash you gotta draw clothes back on her and send em back http://t.co/jX7Mc32BkV&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;
1611,1,"&#8220;TreMelvin: hoes be like ""omg i love my new comb &#10084;&#65039;"" http://t.co/nuYjUx1SK3&#8221; thought this was Perro"
